stamp,elapsed,x,y,z,frame_id
1786514738.423963,4.117573,-0.009130,-0.041340,-1.554990,ndi
1786514738.438929,4.132540,-0.009150,-0.041330,-1.554950,ndi
1786514738.456475,4.150085,-0.009170,-0.041340,-1.554940,ndi
1786514738.471510,4.165120,-0.009140,-0.041360,-1.554930,ndi
1786514738.489045,4.182655,-0.009150,-0.041370,-1.554870,ndi
1786514738.506486,4.200097,-0.009140,-0.041380,-1.554840,ndi
1786514738.524061,4.217672,-0.009140,-0.041380,-1.554820,ndi
1786514738.538936,4.232546,-0.009160,-0.041400,-1.554760,ndi
1786514738.556433,4.250044,-0.009150,-0.041420,-1.554770,ndi
1786514738.574051,4.267662,-0.009150,-0.041420,-1.554750,ndi
1786514738.589081,4.282691,-0.009140,-0.041430,-1.554690,ndi
1786514738.606502,4.300112,-0.009150,-0.041440,-1.554690,ndi
1786514738.624014,4.317625,-0.009130,-0.041460,-1.554660,ndi
1786514738.638931,4.332541,-0.009140,-0.041450,-1.554600,ndi
1786514738.656479,4.350089,-0.009130,-0.041450,-1.554610,ndi
1786514738.673965,4.367575,-0.009130,-0.041470,-1.554560,ndi
1786514738.688966,4.382576,-0.009140,-0.041490,-1.554550,ndi
1786514738.706436,4.400047,-0.009130,-0.041480,-1.554540,ndi
1786514738.724071,4.417682,-0.009120,-0.041460,-1.554510,ndi
1786514738.738949,4.432559,-0.009150,-0.041470,-1.554480,ndi
1786514738.756454,4.450065,-0.009130,-0.041470,-1.554460,ndi
1786514738.774111,4.467721,-0.009150,-0.041450,-1.554440,ndi
1786514738.789114,4.482724,-0.009150,-0.041450,-1.554410,ndi
1786514738.806534,4.500144,-0.009130,-0.041470,-1.554410,ndi
1786514738.823976,4.517586,-0.009150,-0.041470,-1.554360,ndi
1786514738.838928,4.532538,-0.009140,-0.041460,-1.554370,ndi
1786514738.856408,4.550019,-0.009130,-0.041470,-1.554350,ndi
1786514738.873970,4.567580,-0.009140,-0.041490,-1.554310,ndi
1786514738.888988,4.582599,-0.009130,-0.041490,-1.554330,ndi
1786514738.906460,4.600070,-0.009130,-0.041490,-1.554280,ndi
1786514738.923936,4.617547,-0.009140,-0.041500,-1.554280,ndi
1786514738.938958,4.632569,-0.009140,-0.041510,-1.554270,ndi
1786514738.956436,4.650047,-0.009130,-0.041520,-1.554260,ndi
1786514738.974124,4.667735,-0.009150,-0.041510,-1.554240,ndi
1786514738.989161,4.682771,-0.009140,-0.041520,-1.554170,ndi
1786514739.006610,4.700220,-0.009140,-0.041540,-1.554190,ndi
1786514739.024087,4.717697,-0.009150,-0.041540,-1.554140,ndi
1786514739.038942,4.732552,-0.009130,-0.041540,-1.554150,ndi
1786514739.056464,4.750074,-0.009130,-0.041540,-1.554080,ndi
1786514739.074160,4.767770,-0.009140,-0.041540,-1.554050,ndi
1786514739.089140,4.782750,-0.009130,-0.041540,-1.554040,ndi
1786514739.106599,4.800210,-0.009130,-0.041530,-1.554010,ndi
1786514739.124027,4.817638,-0.009130,-0.041550,-1.553990,ndi
1786514739.138996,4.832606,-0.009130,-0.041560,-1.553950,ndi
1786514739.156469,4.850079,-0.009140,-0.041540,-1.553900,ndi
1786514739.171678,4.865289,-0.009140,-0.041540,-1.553910,ndi
1786514739.189128,4.882738,-0.009150,-0.041500,-1.553840,ndi
1786514739.206601,4.900211,-0.009160,-0.041460,-1.553840,ndi
1786514739.224034,4.917645,-0.009170,-0.041400,-1.553790,ndi
1786514739.238948,4.932558,-0.009180,-0.041370,-1.553770,ndi
1786514739.256464,4.950074,-0.009180,-0.041340,-1.553700,ndi
1786514739.271747,4.965358,-0.009190,-0.041310,-1.553690,ndi
1786514739.289023,4.982633,-0.009190,-0.041270,-1.553670,ndi
1786514739.306577,5.000188,-0.009200,-0.041230,-1.553640,ndi
1786514739.323963,5.017573,-0.009220,-0.041190,-1.553590,ndi
1786514739.338977,5.032587,-0.009210,-0.041160,-1.553590,ndi
1786514739.356463,5.050074,-0.009240,-0.041120,-1.553570,ndi
1786514739.374052,5.067662,-0.009250,-0.041100,-1.553520,ndi
1786514739.389097,5.082708,-0.009250,-0.041070,-1.553510,ndi
1786514739.406547,5.100158,-0.009260,-0.041030,-1.553500,ndi
1786514739.424022,5.117632,-0.009260,-0.040980,-1.553510,ndi
1786514739.438948,5.132558,-0.009270,-0.040940,-1.553470,ndi
1786514739.456490,5.150100,-0.009280,-0.040930,-1.553420,ndi
1786514739.474174,5.167784,-0.009290,-0.040900,-1.553380,ndi
1786514739.489124,5.182734,-0.009280,-0.040870,-1.553340,ndi
1786514739.506557,5.200168,-0.009280,-0.040850,-1.553320,ndi
1786514739.524063,5.217673,-0.009330,-0.040820,-1.553330,ndi
1786514739.538994,5.232605,-0.009320,-0.040780,-1.553260,ndi
1786514739.556450,5.250061,-0.009330,-0.040740,-1.553240,ndi
1786514739.574083,5.267694,-0.009340,-0.040710,-1.553220,ndi
1786514739.589076,5.282686,-0.009340,-0.040670,-1.553180,ndi
1786514739.606543,5.300153,-0.009370,-0.040660,-1.553120,ndi
1786514739.624115,5.317726,-0.009360,-0.040620,-1.553110,ndi
1786514739.638945,5.332555,-0.009370,-0.040570,-1.553080,ndi
1786514739.656440,5.350050,-0.009390,-0.040520,-1.553030,ndi
1786514739.674081,5.367692,-0.009400,-0.040460,-1.553030,ndi
1786514739.689137,5.382747,-0.009410,-0.040420,-1.552990,ndi
1786514739.706589,5.400199,-0.009430,-0.040370,-1.552920,ndi
1786514739.724001,5.417611,-0.009460,-0.040340,-1.552910,ndi
1786514739.738957,5.432568,-0.009440,-0.040320,-1.552880,ndi
1786514739.756416,5.450026,-0.009460,-0.040280,-1.552830,ndi
1786514739.771831,5.465441,-0.009490,-0.040250,-1.552810,ndi
1786514739.789020,5.482630,-0.009480,-0.040210,-1.552770,ndi
1786514739.806637,5.500247,-0.009510,-0.040190,-1.552710,ndi
1786514739.823979,5.517589,-0.009500,-0.040160,-1.552690,ndi
1786514739.838959,5.532569,-0.009510,-0.040130,-1.552690,ndi
1786514739.856449,5.550059,-0.009550,-0.040080,-1.552650,ndi
1786514739.873948,5.567559,-0.009530,-0.040040,-1.552660,ndi
1786514739.888966,5.582577,-0.009560,-0.040010,-1.552620,ndi
1786514739.906583,5.600193,-0.009570,-0.039960,-1.552630,ndi
1786514739.924016,5.617627,-0.009590,-0.039900,-1.552610,ndi
1786514739.938976,5.632586,-0.009620,-0.039870,-1.552570,ndi
1786514739.956421,5.650031,-0.009610,-0.039840,-1.552550,ndi
1786514739.974082,5.667693,-0.009640,-0.039800,-1.552510,ndi
1786514739.989117,5.682728,-0.009630,-0.039750,-1.552460,ndi
1786514740.006603,5.700213,-0.009660,-0.039720,-1.552470,ndi
1786514740.024087,5.717697,-0.009650,-0.039690,-1.552410,ndi
1786514740.038961,5.732572,-0.009660,-0.039650,-1.552370,ndi
1786514740.056454,5.750064,-0.009690,-0.039600,-1.552330,ndi
1786514740.073945,5.767555,-0.009680,-0.039570,-1.552300,ndi
1786514740.089112,5.782722,-0.009710,-0.039550,-1.552270,ndi
1786514740.106532,5.800143,-0.009720,-0.039510,-1.552210,ndi
1786514740.123953,5.817564,-0.009730,-0.039460,-1.552190,ndi
1786514740.138974,5.832585,-0.009760,-0.039420,-1.552170,ndi
1786514740.156438,5.850049,-0.009750,-0.039400,-1.552150,ndi
1786514740.173970,5.867581,-0.009780,-0.039360,-1.552120,ndi
1786514740.189137,5.882747,-0.009790,-0.039320,-1.552050,ndi
1786514740.206590,5.900200,-0.009800,-0.039280,-1.552040,ndi
1786514740.224069,5.917679,-0.009810,-0.039240,-1.551990,ndi
1786514740.238966,5.932577,-0.009810,-0.039220,-1.551980,ndi
1786514740.256459,5.950069,-0.009840,-0.039160,-1.551930,ndi
1786514740.273947,5.967558,-0.009820,-0.039130,-1.551890,ndi
1786514740.289109,5.982720,-0.009840,-0.039110,-1.551890,ndi
1786514740.306577,6.000187,-0.009870,-0.039080,-1.551850,ndi
1786514740.323964,6.017575,-0.009870,-0.039030,-1.551810,ndi
